Código,Fundo,Data,Cota,Variação,Captação,Resgate,PL,Cotistas
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,31/01/2017,"3,0995103","0,54%","R$ 0,00","R$ 0,00","R$ 12.339.979,83",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,30/01/2017,"3,0829624","-1,00%","R$ 0,00","R$ 0,00","R$ 12.274.098,05",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,27/01/2017,"3,1141576","-0,24%","R$ 0,00","R$ 0,00","R$ 12.398.294,39",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,26/01/2017,"3,1217826","0,69%","R$ 0,00","R$ 0,00","R$ 12.428.651,69",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,25/01/2017,"3,100429","0,17%","R$ 0,00","R$ 0,00","R$ 12.343.637,41",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,24/01/2017,"3,0950874","0,26%","R$ 0,00","R$ 0,00","R$ 12.322.371,09",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,23/01/2017,"3,0869638","0,91%","R$ 0,00","R$ 0,00","R$ 12.290.028,67",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,20/01/2017,"3,0592018","0,60%","R$ 0,00","R$ 0,00","R$ 12.179.500,75",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,19/01/2017,"3,0410109","-0,12%","R$ 0,00","R$ 0,00","R$ 12.107.077,77",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,18/01/2017,"3,0447768","-0,58%","R$ 0,00","R$ 0,00","R$ 12.122.071,06",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,17/01/2017,"3,0625921","0,52%","R$ 0,00","R$ 0,00","R$ 12.192.998,50",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,16/01/2017,"3,0467331","0,00%","R$ 0,00","R$ 0,00","R$ 12.129.859,71",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,13/01/2017,"3,0467796","0,09%","R$ 0,00","R$ 0,00","R$ 12.130.044,87",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,12/01/2017,"3,0439802","1,45%","R$ 0,00","R$ 0,00","R$ 12.118.899,67",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,11/01/2017,"3,0004176","0,08%","R$ 0,00","R$ 0,00","R$ 11.945.465,18",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,10/01/2017,"2,9980446","-0,04%","R$ 0,00","R$ 0,00","R$ 11.936.017,75",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,09/01/2017,"2,9992723","0,06%","R$ 0,00","R$ 0,00","R$ 11.940.905,32",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,06/01/2017,"2,9975045","-0,24%","R$ 0,00","R$ 0,00","R$ 11.933.867,47",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,05/01/2017,"3,0046157","0,30%","R$ 0,00","R$ 0,00","R$ 11.962.178,99",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,04/01/2017,"2,9957583","0,26%","R$ 0,00","R$ 0,00","R$ 11.926.915,11",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,03/01/2017,"2,9880904","1,32%","R$ 0,00","R$ 0,00","R$ 11.896.387,21",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,02/01/2017,"2,9492829","-0,32%","R$ 0,00","R$ 0,00","R$ 11.741.884,29",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,30/12/2016,"2,9588781","0,01%","R$ 0,00","R$ 0,00","R$ 11.780.085,49",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,29/12/2016,"2,9586735","0,48%","R$ 0,00","R$ 0,00","R$ 11.779.270,82",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,28/12/2016,"2,9445125","1,11%","R$ 0,00","R$ 0,00","R$ 11.722.891,81",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,27/12/2016,"2,9122876","0,24%","R$ 0,00","R$ 0,00","R$ 11.594.595,91",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,26/12/2016,"2,90517","0,55%","R$ 0,00","R$ 0,00","R$ 11.566.258,82",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,23/12/2016,"2,8893958","0,32%","R$ 0,00","R$ 0,00","R$ 11.503.457,80",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,22/12/2016,"2,880278","-0,02%","R$ 0,00","R$ 0,00","R$ 11.467.157,37",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,21/12/2016,"2,880806","0,36%","R$ 0,00","R$ 268.105,55","R$ 11.469.259,25",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,20/12/2016,"2,8703904","-0,22%","R$ 0,00","R$ 0,00","R$ 11.694.928,28",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,19/12/2016,"2,8766378","-0,56%","R$ 0,00","R$ 0,00","R$ 11.720.382,25",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,16/12/2016,"2,8928242","0,90%","R$ 0,00","R$ 0,00","R$ 11.786.331,20",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,15/12/2016,"2,8671519","-0,25%","R$ 0,00","R$ 0,00","R$ 11.681.733,57",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,14/12/2016,"2,8742535","-0,86%","R$ 0,00","R$ 0,00","R$ 11.710.668,04",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,13/12/2016,"2,8992083","0,50%","R$ 0,00","R$ 0,00","R$ 11.812.342,05",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,12/12/2016,"2,8849248","-1,17%","R$ 0,00","R$ 0,00","R$ 11.754.146,48",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,09/12/2016,"2,9189675","-0,13%","R$ 0,00","R$ 0,00","R$ 11.892.847,66",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,08/12/2016,"2,922685","-0,08%","R$ 0,00","R$ 0,00","R$ 11.907.994,06",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,07/12/2016,"2,9250069","0,59%","R$ 0,00","R$ 0,00","R$ 11.917.454,33",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,06/12/2016,"2,9079293","0,80%","R$ 0,00","R$ 0,00","R$ 11.847.874,50",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,05/12/2016,"2,8848432","-0,11%","R$ 0,00","R$ 0,00","R$ 11.753.813,86",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,02/12/2016,"2,8881222","0,23%","R$ 0,00","R$ 0,00","R$ 11.767.173,48",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,01/12/2016,"2,881396","-2,02%","R$ 0,00","R$ 0,00","R$ 11.739.768,92",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,30/11/2016,"2,9407056","0,62%","R$ 0,00","R$ 0,00","R$ 11.981.416,07",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,29/11/2016,"2,922709","-0,79%","R$ 0,00","R$ 0,00","R$ 11.908.091,83",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,28/11/2016,"2,9458507","0,36%","R$ 0,00","R$ 0,00","R$ 12.002.378,58",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,25/11/2016,"2,9353869","0,16%","R$ 0,00","R$ 0,00","R$ 11.959.745,76",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,24/11/2016,"2,930594","-0,15%","R$ 0,00","R$ 0,00","R$ 11.940.217,72",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,23/11/2016,"2,9349369","-0,30%","R$ 0,00","R$ 429.669,75","R$ 11.957.912,10",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,22/11/2016,"2,9437","0,35%","R$ 0,00","R$ 0,00","R$ 12.424.568,65",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,21/11/2016,"2,9333741","0,53%","R$ 0,00","R$ 0,00","R$ 12.380.986,09",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,18/11/2016,"2,9178818","-0,15%","R$ 0,00","R$ 0,00","R$ 12.315.596,98",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,17/11/2016,"2,9222807","-0,46%","R$ 0,00","R$ 0,00","R$ 12.334.163,61",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,16/11/2016,"2,9358334","1,23%","R$ 0,00","R$ 0,00","R$ 12.391.365,75",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,14/11/2016,"2,900198","-0,48%","R$ 0,00","R$ 0,00","R$ 12.240.958,39",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,11/11/2016,"2,9140756","-1,17%","R$ 0,00","R$ 0,00","R$ 12.299.532,21",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,10/11/2016,"2,9484906","-3,06%","R$ 0,00","R$ 0,00","R$ 12.444.788,43",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,09/11/2016,"3,0415855","-1,19%","R$ 0,00","R$ 0,00","R$ 12.837.717,39",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,08/11/2016,"3,0783017","0,20%","R$ 0,00","R$ 0,00","R$ 12.992.686,50",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,07/11/2016,"3,0721101","1,40%","R$ 0,00","R$ 0,00","R$ 12.966.553,27",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,04/11/2016,"3,0298112","-0,28%","R$ 0,00","R$ 0,00","R$ 12.788.021,16",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,03/11/2016,"3,0382647","-0,62%","R$ 0,00","R$ 0,00","R$ 12.823.700,89",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,01/11/2016,"3,0572187","-1,18%","R$ 0,00","R$ 0,00","R$ 12.903.700,92",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,31/10/2016,"3,0936034","0,67%","R$ 0,00","R$ 0,00","R$ 13.057.270,86",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,28/10/2016,"3,0731078","0,21%","R$ 0,00","R$ 194.110,25","R$ 12.970.764,32",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,27/10/2016,"3,0667039","0,15%","R$ 0,00","R$ 0,00","R$ 13.137.441,19",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,26/10/2016,"3,0619948","-0,15%","R$ 0,00","R$ 0,00","R$ 13.117.267,79",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,25/10/2016,"3,0664565","-0,56%","R$ 0,00","R$ 0,00","R$ 13.136.381,32",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,24/10/2016,"3,0835949","-0,04%","R$ 0,00","R$ 0,00","R$ 13.209.800,07",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,21/10/2016,"3,0848126","-0,12%","R$ 0,00","R$ 0,00","R$ 13.215.016,82",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,20/10/2016,"3,0885733","0,35%","R$ 0,00","R$ 0,00","R$ 13.231.127,40",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,19/10/2016,"3,0779402","0,20%","R$ 0,00","R$ 0,00","R$ 13.185.575,93",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,18/10/2016,"3,0718578","0,67%","R$ 0,00","R$ 0,00","R$ 13.159.519,92",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,17/10/2016,"3,0515174","0,34%","R$ 0,00","R$ 0,00","R$ 13.072.383,42",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,14/10/2016,"3,0411544","0,11%","R$ 0,00","R$ 0,00","R$ 13.027.989,38",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,13/10/2016,"3,0377278","0,48%","R$ 0,00","R$ 0,00","R$ 13.013.310,56",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,11/10/2016,"3,0232227","-0,48%","R$ 0,00","R$ 0,00","R$ 12.951.172,23",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,10/10/2016,"3,0376881","0,40%","R$ 0,00","R$ 0,00","R$ 13.013.140,38",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,07/10/2016,"3,0254674","0,10%","R$ 0,00","R$ 0,00","R$ 12.960.788,21",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,06/10/2016,"3,0225409","0,20%","R$ 0,00","R$ 0,00","R$ 12.948.251,41",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,05/10/2016,"3,0166392","0,61%","R$ 0,00","R$ 0,00","R$ 12.922.969,21",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,04/10/2016,"2,9984873","-0,08%","R$ 0,00","R$ 0,00","R$ 12.845.208,07",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,03/10/2016,"3,0009595","1,08%","R$ 0,00","R$ 0,00","R$ 12.855.798,89",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,30/09/2016,"2,9688875","-0,07%","R$ 0,00","R$ 0,00","R$ 12.718.405,89",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,29/09/2016,"2,9708752","-0,84%","R$ 0,00","R$ 0,00","R$ 12.726.920,98",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,28/09/2016,"2,9959252","0,74%","R$ 0,00","R$ 0,00","R$ 12.834.232,24",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,27/09/2016,"2,9738935","0,48%","R$ 0,00","R$ 0,00","R$ 12.739.850,74",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,26/09/2016,"2,9597247","-0,68%","R$ 0,00","R$ 0,00","R$ 12.679.153,27",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,23/09/2016,"2,9799038","-0,42%","R$ 0,00","R$ 0,00","R$ 12.765.598,42",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,22/09/2016,"2,992602","1,05%","R$ 0,00","R$ 0,00","R$ 12.819.996,13",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,21/09/2016,"2,961613","0,37%","R$ 0,00","R$ 0,00","R$ 12.687.242,45",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,20/09/2016,"2,9508403","0,39%","R$ 0,00","R$ 0,00","R$ 12.641.093,26",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,19/09/2016,"2,939422","0,33%","R$ 0,00","R$ 0,00","R$ 12.592.178,46",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,16/09/2016,"2,9297448","-0,62%","R$ 0,00","R$ 0,00","R$ 12.550.722,36",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,15/09/2016,"2,9481668","0,44%","R$ 0,00","R$ 0,00","R$ 12.629.640,21",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,14/09/2016,"2,9351929","0,12%","R$ 0,00","R$ 0,00","R$ 12.574.061,37",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,13/09/2016,"2,9317675","-1,22%","R$ 0,00","R$ 0,00","R$ 12.559.387,56",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,12/09/2016,"2,9681232","0,26%","R$ 0,00","R$ 0,00","R$ 12.715.131,37",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,09/09/2016,"2,9605001","-1,84%","R$ 0,00","R$ 0,00","R$ 12.682.474,79",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,08/09/2016,"3,0160098","-0,03%","R$ 0,00","R$ 0,00","R$ 12.920.272,53",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,06/09/2016,"3,0168145","0,73%","R$ 0,00","R$ 0,00","R$ 12.923.719,79",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,05/09/2016,"2,9950059","0,01%","R$ 0,00","R$ 0,00","R$ 12.830.294,12",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,02/09/2016,"2,9947953","0,96%","R$ 0,00","R$ 0,00","R$ 12.829.392,13",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,01/09/2016,"2,9663578","0,07%","R$ 0,00","R$ 0,00","R$ 12.707.568,56",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,31/08/2016,"2,9641713","-0,38%","R$ 0,00","R$ 0,00","R$ 12.698.201,78",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,30/08/2016,"2,9755123","0,19%","R$ 0,00","R$ 0,00","R$ 12.746.785,71",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,29/08/2016,"2,9699665","0,84%","R$ 0,00","R$ 0,00","R$ 12.723.028,09",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,26/08/2016,"2,9453329","-0,05%","R$ 0,00","R$ 0,00","R$ 12.617.500,12",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,25/08/2016,"2,9468081","0,12%","R$ 0,00","R$ 0,00","R$ 12.623.819,99",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,24/08/2016,"2,9431996","-0,25%","R$ 0,00","R$ 0,00","R$ 12.608.361,50",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,23/08/2016,"2,9506585","0,02%","R$ 0,00","R$ 0,00","R$ 12.640.314,38",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,22/08/2016,"2,950211","-0,88%","R$ 0,00","R$ 0,00","R$ 12.638.397,38",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,19/08/2016,"2,9763831","-0,36%","R$ 0,00","R$ 0,00","R$ 12.750.516,23",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,18/08/2016,"2,9871788","0,01%","R$ 0,00","R$ 0,00","R$ 12.796.763,71",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,17/08/2016,"2,987024","0,31%","R$ 0,00","R$ 0,00","R$ 12.796.100,78",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,16/08/2016,"2,9778762","-0,30%","R$ 0,00","R$ 0,00","R$ 12.756.912,35",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,15/08/2016,"2,9868524","0,38%","R$ 0,00","R$ 0,00","R$ 12.795.365,47",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,12/08/2016,"2,9755928","-0,08%","R$ 0,00","R$ 0,00","R$ 12.747.130,32",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,11/08/2016,"2,9779349","1,04%","R$ 0,00","R$ 0,00","R$ 12.757.163,88",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,10/08/2016,"2,9473633","-0,10%","R$ 0,00","R$ 0,00","R$ 12.626.198,36",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,09/08/2016,"2,9503846","0,15%","R$ 0,00","R$ 0,00","R$ 12.639.141,17",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,08/08/2016,"2,945942","-0,45%","R$ 0,00","R$ 0,00","R$ 12.620.109,77",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,05/08/2016,"2,9591804","0,11%","R$ 0,00","R$ 0,00","R$ 12.676.821,35",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,04/08/2016,"2,955948","0,93%","R$ 0,00","R$ 0,00","R$ 12.662.974,18",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,03/08/2016,"2,9288289","0,35%","R$ 0,00","R$ 0,00","R$ 12.546.798,93",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,02/08/2016,"2,918717","-0,91%","R$ 0,00","R$ 0,00","R$ 12.503.480,56",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,01/08/2016,"2,9455953","-0,32%","R$ 0,00","R$ 0,00","R$ 12.618.624,30",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,29/07/2016,"2,9550919","0,78%","R$ 0,00","R$ 0,00","R$ 12.659.306,76",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,28/07/2016,"2,9322852","0,13%","R$ 0,00","R$ 0,00","R$ 12.561.605,17",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,27/07/2016,"2,928577","0,06%","R$ 0,00","R$ 0,00","R$ 12.545.719,78",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,26/07/2016,"2,926769","-0,12%","R$ 0,00","R$ 0,00","R$ 12.537.974,30",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,25/07/2016,"2,9301921","0,15%","R$ 0,00","R$ 0,00","R$ 12.552.638,66",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,22/07/2016,"2,9258766","0,76%","R$ 0,00","R$ 0,00","R$ 12.534.151,32",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,21/07/2016,"2,9038767","-0,44%","R$ 0,00","R$ 0,00","R$ 12.439.906,37",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,20/07/2016,"2,9166681","-0,40%","R$ 0,00","R$ 0,00","R$ 12.494.703,35",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,19/07/2016,"2,9283665","0,14%","R$ 0,00","R$ 0,00","R$ 12.544.818,03",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,18/07/2016,"2,9243767","0,64%","R$ 0,00","R$ 0,00","R$ 12.527.726,01",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,15/07/2016,"2,9057602","0,05%","R$ 0,00","R$ 0,00","R$ 12.447.974,85",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,14/07/2016,"2,9042779","0,79%","R$ 0,00","R$ 0,00","R$ 12.441.624,96",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,13/07/2016,"2,8815817","0,54%","R$ 0,00","R$ 0,00","R$ 12.344.396,93",5
33293,1421 FUNDO DE INVESTIMENTO DE AÇÕES INVESTIMENTO NO EXTERIOR,12/07/2016,"2,8661704","0,16%","R$ 0,00","R$ 0,00","R$ 12.278.376,35",5
