Código,Fundo,Data,Cota,Variação,Captação,Resgate,PL,Cotistas
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,12/12/2012,"1,17091824","0,00%","R$ 0,00","R$ 0,00","R$ 3.086.699,66",3
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,11/12/2012,"1,17091824","0,03%","R$ 0,00","R$ 0,00","R$ 3.086.699,66",3
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,10/12/2012,"1,17059764","0,03%","R$ 0,00","R$ 0,00","R$ 3.085.854,53",3
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,07/12/2012,"1,17027314","0,05%","R$ 0,00","R$ 0,00","R$ 3.084.999,11",3
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,06/12/2012,"1,16968276","0,03%","R$ 0,00","R$ 0,00","R$ 3.083.442,77",3
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,05/12/2012,"1,16934515","0,03%","R$ 0,00","R$ 0,00","R$ 3.082.552,80",3
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,04/12/2012,"1,16900577","0,04%","R$ 0,00","R$ 0,00","R$ 3.081.658,13",3
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,03/12/2012,"1,16858517","0,05%","R$ 0,00","R$ 0,00","R$ 3.080.549,37",3
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,30/11/2012,"1,16803437","0,04%","R$ 0,00","R$ 0,00","R$ 3.079.097,40",3
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,29/11/2012,"1,16762457","0,03%","R$ 0,00","R$ 0,00","R$ 3.078.017,10",3
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,28/11/2012,"1,16722104","0,04%","R$ 0,00","R$ 0,00","R$ 3.076.953,36",3
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,27/11/2012,"1,16678842","0,05%","R$ 0,00","R$ 0,00","R$ 3.075.812,90",3
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,26/11/2012,"1,16620215","0,03%","R$ 0,00","R$ 1.400.000,00","R$ 3.074.267,43",3
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,23/11/2012,"1,16581625","0,03%","R$ 0,00","R$ 0,00","R$ 4.472.786,87",3
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,22/11/2012,"1,16543862","0,03%","R$ 0,00","R$ 0,00","R$ 4.471.338,06",3
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,21/11/2012,"1,16507152","0,02%","R$ 0,00","R$ 100.000,00","R$ 4.469.929,64",3
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,20/11/2012,"1,16480433","0,02%","R$ 0,00","R$ 0,00","R$ 4.568.881,58",3
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,19/11/2012,"1,16452822","0,02%","R$ 0,00","R$ 0,00","R$ 4.567.798,57",3
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,16/11/2012,"1,16424496","0,02%","R$ 0,00","R$ 0,00","R$ 4.566.687,49",3
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,14/11/2012,"1,16401304","0,02%","R$ 0,00","R$ 0,00","R$ 4.565.777,78",3
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,13/11/2012,"1,16376567","0,02%","R$ 0,00","R$ 0,00","R$ 4.564.807,50",3
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,12/11/2012,"1,16350761","0,02%","R$ 0,00","R$ 0,00","R$ 4.563.795,26",3
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,09/11/2012,"1,16324612","0,02%","R$ 0,00","R$ 0,00","R$ 4.562.769,61",3
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,08/11/2012,"1,16298403","0,02%","R$ 0,00","R$ 0,00","R$ 4.561.741,57",3
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,07/11/2012,"1,16270965","0,02%","R$ 0,00","R$ 0,00","R$ 4.560.665,31",3
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,06/11/2012,"1,16245168","0,01%","R$ 0,00","R$ 0,00","R$ 4.559.653,45",3
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,05/11/2012,"1,16230659","0,02%","R$ 0,00","R$ 0,00","R$ 4.559.084,35",3
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,01/11/2012,"1,16202334","0,03%","R$ 0,00","R$ 335.000,00","R$ 4.557.973,31",3
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,31/10/2012,"1,16163373","0,02%","R$ 0,00","R$ 0,00","R$ 4.891.332,75",3
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,30/10/2012,"1,16136794","0,02%","R$ 0,00","R$ 0,00","R$ 4.890.213,58",3
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,29/10/2012,"1,1610964","0,02%","R$ 0,00","R$ 7.000,00","R$ 4.889.070,20",3
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,26/10/2012,"1,1608167","0,02%","R$ 0,00","R$ 0,00","R$ 4.894.890,78",3
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,25/10/2012,"1,16054746","0,02%","R$ 0,00","R$ 0,00","R$ 4.893.755,44",3
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,24/10/2012,"1,16028193","0,03%","R$ 0,00","R$ 0,00","R$ 4.892.635,76",3
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,23/10/2012,"1,15995639","0,03%","R$ 1.000.000,00","R$ 0,00","R$ 4.891.263,05",3
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,22/10/2012,"1,15962233","0,03%","R$ 0,00","R$ 0,00","R$ 3.890.142,40",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,19/10/2012,"1,15928901","0,03%","R$ 0,00","R$ 5.000,00","R$ 3.889.024,22",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,18/10/2012,"1,15894723","0,03%","R$ 0,00","R$ 0,00","R$ 3.892.876,18",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,17/10/2012,"1,15863691","0,03%","R$ 0,00","R$ 0,00","R$ 3.891.833,83",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,16/10/2012,"1,15831249","0,03%","R$ 0,00","R$ 0,00","R$ 3.890.744,12",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,15/10/2012,"1,1579924","0,03%","R$ 0,00","R$ 0,00","R$ 3.889.668,94",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,11/10/2012,"1,15765767","0,03%","R$ 0,00","R$ 0,00","R$ 3.888.544,58",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,10/10/2012,"1,15731127","0,03%","R$ 0,00","R$ 0,00","R$ 3.887.381,03",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,09/10/2012,"1,15696413","0,03%","R$ 0,00","R$ 0,00","R$ 3.886.214,99",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,08/10/2012,"1,1566351","0,03%","R$ 1.483.000,00","R$ 0,00","R$ 3.885.109,80",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,05/10/2012,"1,15624929","0,03%","R$ 1.379.000,00","R$ 0,00","R$ 2.401.308,55",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,04/10/2012,"1,15586894","0,03%","R$ 0,00","R$ 0,00","R$ 1.021.972,26",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,03/10/2012,"1,15548992","0,04%","R$ 0,00","R$ 0,00","R$ 1.021.637,14",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,02/10/2012,"1,15502213","0,03%","R$ 0,00","R$ 0,00","R$ 1.021.223,54",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,01/10/2012,"1,15463149","0,08%","R$ 0,00","R$ 0,00","R$ 1.020.878,15",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,28/09/2012,"1,15369116","0,07%","R$ 0,00","R$ 0,00","R$ 1.020.046,75",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,27/09/2012,"1,15291663","0,05%","R$ 0,00","R$ 1.200.000,00","R$ 1.019.361,95",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,26/09/2012,"1,15228356","0,04%","R$ 0,00","R$ 1.501.108,40","R$ 2.218.143,28",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,25/09/2012,"1,15186027","0,04%","R$ 0,00","R$ 0,00","R$ 3.717.885,42",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,24/09/2012,"1,15143273","0,02%","R$ 2.650.000,00","R$ 0,00","R$ 3.716.505,44",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,21/09/2012,"1,1512053","0,02%","R$ 0,00","R$ 0,00","R$ 1.066.294,79",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,20/09/2012,"1,15095907","0,03%","R$ 0,00","R$ 0,00","R$ 1.066.066,72",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,19/09/2012,"1,15057103","0,02%","R$ 0,00","R$ 700.000,00","R$ 1.065.707,30",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,18/09/2012,"1,15029322","0,03%","R$ 0,00","R$ 0,00","R$ 1.765.280,97",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,17/09/2012,"1,14998869","0,03%","R$ 0,00","R$ 0,00","R$ 1.764.813,62",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,14/09/2012,"1,14969564","0,03%","R$ 0,00","R$ 0,00","R$ 1.764.363,89",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,13/09/2012,"1,14934541","0,03%","R$ 0,00","R$ 0,00","R$ 1.763.826,42",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,12/09/2012,"1,14902027","0,03%","R$ 0,00","R$ 0,00","R$ 1.763.327,45",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,11/09/2012,"1,14870578","0,02%","R$ 0,00","R$ 0,00","R$ 1.762.844,82",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,10/09/2012,"1,14842859","0,02%","R$ 0,00","R$ 0,00","R$ 1.762.419,44",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,06/09/2012,"1,14815087","0,03%","R$ 0,00","R$ 0,00","R$ 1.761.993,24",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,05/09/2012,"1,14782547","0,03%","R$ 0,00","R$ 0,00","R$ 1.761.493,86",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,04/09/2012,"1,14750411","0,03%","R$ 0,00","R$ 0,00","R$ 1.761.000,69",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,03/09/2012,"1,147209","0,03%","R$ 0,00","R$ 0,00","R$ 1.760.547,81",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,31/08/2012,"1,14691402","0,03%","R$ 0,00","R$ 0,00","R$ 1.760.095,13",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,30/08/2012,"1,14657161","0,03%","R$ 0,00","R$ 250.000,00","R$ 1.759.569,65",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,29/08/2012,"1,14622282","0,03%","R$ 0,00","R$ 0,00","R$ 2.008.958,34",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,28/08/2012,"1,14587245","0,02%","R$ 0,00","R$ 0,00","R$ 2.008.344,25",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,27/08/2012,"1,14564381","0,03%","R$ 0,00","R$ 0,00","R$ 2.007.943,51",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,24/08/2012,"1,14530715","0,03%","R$ 0,00","R$ 0,00","R$ 2.007.353,46",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,23/08/2012,"1,14495699","0,03%","R$ 0,00","R$ 0,00","R$ 2.006.739,75",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,22/08/2012,"1,14460748","0,03%","R$ 0,00","R$ 0,00","R$ 2.006.127,17",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,21/08/2012,"1,14425412","0,03%","R$ 0,00","R$ 0,00","R$ 2.005.507,84",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,20/08/2012,"1,14391522","0,03%","R$ 0,00","R$ 0,00","R$ 2.004.913,85",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,17/08/2012,"1,14356173","0,03%","R$ 0,00","R$ 0,00","R$ 2.004.294,30",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,16/08/2012,"1,14324443","0,03%","R$ 0,00","R$ 0,00","R$ 2.003.738,18",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,15/08/2012,"1,14289262","0,03%","R$ 0,00","R$ 0,00","R$ 2.003.121,56",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,14/08/2012,"1,14256073","0,03%","R$ 0,00","R$ 0,00","R$ 2.002.539,88",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,13/08/2012,"1,14222953","0,03%","R$ 0,00","R$ 0,00","R$ 2.001.959,38",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,10/08/2012,"1,14192017","0,03%","R$ 0,00","R$ 0,00","R$ 2.001.417,18",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,09/08/2012,"1,14158135","0,03%","R$ 0,00","R$ 0,00","R$ 2.000.823,33",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,08/08/2012,"1,14124608","0,03%","R$ 0,00","R$ 0,00","R$ 2.000.235,71",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,07/08/2012,"1,1409053","0,03%","R$ 0,00","R$ 0,00","R$ 1.999.638,43",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,06/08/2012,"1,14056612","0,03%","R$ 0,00","R$ 0,00","R$ 1.999.043,97",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,03/08/2012,"1,14021982","0,03%","R$ 0,00","R$ 0,00","R$ 1.998.437,02",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,02/08/2012,"1,13989723","0,03%","R$ 0,00","R$ 0,00","R$ 1.997.871,61",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,01/08/2012,"1,13955538","0,06%","R$ 0,00","R$ 5.000,00","R$ 1.997.272,46",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,31/07/2012,"1,13892115","0,06%","R$ 0,00","R$ 0,00","R$ 2.001.158,09",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,30/07/2012,"1,13826205","0,08%","R$ 2.000.000,00","R$ 1.900.270,73","R$ 2.000.000,00",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,27/07/2012,"1,13733849","0,02%","R$ 0,00","R$ 4.000.000,00","R$ 1.898.728,91",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,26/07/2012,"1,13707877","0,04%","R$ 3.000.000,00","R$ 0,00","R$ 5.897.381,86",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,25/07/2012,"1,13660998","0,02%","R$ 0,00","R$ 1.450.307,50","R$ 2.896.187,35",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,24/07/2012,"1,13636899","0,04%","R$ 1.450.000,00","R$ 0,00","R$ 4.345.573,29",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,23/07/2012,"1,13591098","0,02%","R$ 0,00","R$ 1.501.124,52","R$ 2.894.406,24",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,20/07/2012,"1,13564889","0,03%","R$ 0,00","R$ 0,00","R$ 4.394.516,57",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,19/07/2012,"1,13534362","0,02%","R$ 0,00","R$ 0,00","R$ 4.393.335,29",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,18/07/2012,"1,13506005","0,02%","R$ 1.500.000,00","R$ 0,00","R$ 4.392.237,97",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,17/07/2012,"1,1348476","0,02%","R$ 0,00","R$ 0,00","R$ 2.891.696,64",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,16/07/2012,"1,13463287","0,02%","R$ 800.000,00","R$ 0,00","R$ 2.891.149,48",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,13/07/2012,"1,13445401","0,02%","R$ 0,00","R$ 0,00","R$ 2.090.819,85",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,12/07/2012,"1,13423705","0,08%","R$ 0,00","R$ 0,00","R$ 2.090.419,99",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,11/07/2012,"1,13332856","0,03%","R$ 0,00","R$ 4.000.000,00","R$ 2.088.745,64",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,10/07/2012,"1,13304087","0,03%","R$ 0,00","R$ 0,00","R$ 6.087.200,04",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,09/07/2012,"1,13274405","0,02%","R$ 0,00","R$ 0,00","R$ 6.085.605,37",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,06/07/2012,"1,1324634","0,03%","R$ 0,00","R$ 0,00","R$ 6.084.097,59",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,05/07/2012,"1,13217738","0,02%","R$ 0,00","R$ 0,00","R$ 6.082.560,95",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,04/07/2012,"1,13196887","0,02%","R$ 0,00","R$ 0,00","R$ 6.081.440,74",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,03/07/2012,"1,13171132","0,03%","R$ 0,00","R$ 0,00","R$ 6.080.057,07",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,02/07/2012,"1,1313636","0,08%","R$ 0,00","R$ 0,00","R$ 6.078.188,99",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,29/06/2012,"1,13050271","0,14%","R$ 0,00","R$ 0,00","R$ 6.073.563,92",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,28/06/2012,"1,12891973","0,04%","R$ 0,00","R$ 0,00","R$ 6.065.059,45",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,27/06/2012,"1,12844723","0,04%","R$ 0,00","R$ 2.000.000,00","R$ 6.062.520,94",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,26/06/2012,"1,12802772","0,03%","R$ 0,00","R$ 1.991.522,06","R$ 8.059.523,61",1
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,25/06/2012,"1,12769784","0,03%","R$ 0,00","R$ 0,00","R$ 10.048.106,36",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,22/06/2012,"1,12736302","0,03%","R$ 0,00","R$ 0,00","R$ 10.045.123,06",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,21/06/2012,"1,12703611","0,03%","R$ 0,00","R$ 0,00","R$ 10.042.210,13",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,20/06/2012,"1,12670142","0,03%","R$ 0,00","R$ 100.000,00","R$ 10.039.227,99",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,19/06/2012,"1,12636649","0,03%","R$ 0,00","R$ 0,00","R$ 10.136.213,91",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,18/06/2012,"1,12601866","0,03%","R$ 0,00","R$ 0,00","R$ 10.133.083,79",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,15/06/2012,"1,12567401","0,03%","R$ 2.000.000,00","R$ 0,00","R$ 10.129.982,27",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,14/06/2012,"1,1253114","0,03%","R$ 0,00","R$ 0,00","R$ 8.127.363,41",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,13/06/2012,"1,12494986","0,03%","R$ 0,00","R$ 0,00","R$ 8.124.752,23",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,12/06/2012,"1,12458848","0,03%","R$ 0,00","R$ 0,00","R$ 8.122.142,25",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,11/06/2012,"1,12423071","0,03%","R$ 0,00","R$ 0,00","R$ 8.119.558,33",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,08/06/2012,"1,12386977","0,03%","R$ 0,00","R$ 30.000,00","R$ 8.116.951,49",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,06/06/2012,"1,12350789","0,03%","R$ 0,00","R$ 80.000,00","R$ 8.144.328,17",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,05/06/2012,"1,12314715","0,03%","R$ 4.000.000,00","R$ 10.000,00","R$ 8.221.687,50",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,04/06/2012,"1,12275422","0,03%","R$ 0,00","R$ 0,00","R$ 4.230.207,06",2
16689,101 AGGREGA FUNDO DE INVESTIMENTO RENDA FIXA CAIXA CRÉDITO PRIVADO,01/06/2012,"1,12245926","0,03%","R$ 0,00","R$ 0,00","R$ 4.229.095,73",2
